f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71
629,0.279561166,40.87510503,-189.3413955,0.302405116,60.04604923,-202.9592104,51.56261845,23.008893,632.0990011,-23.88946879,56.81814585,53.75453055,43.32497519,72.96091157,0.929895827,24.60831661,-80.96578356,47.3953947,53.87764289,26.46043136,58.44218885,-1.110832766,52.44606692,-85.84095444,53.42671637,33.3137417,16.60569678,28.47398541,2.575687316,134.9953771,-169.2282213,-0.472933755,59.61425121,-229.7040217,51.96649679,0.126366216,127.8080315,-272.9877762,-0.365593366,34.41537796,-293.1882103,44.90939458,0.711062637,81.55466665,-18.1500926,61.82687331,59.18132202,69.05781598,67.03616532,0.030353343,22.62389393,-453.4086829,-0.535480245,42.57073251,-587.1215841,41.68258936,-1.687733802,114.3659302,-571.9660397,-0.39659239,46.17567976,-723.8383794,39.0769767,0.027691599,56.71474915,-393.5451785,-1.087159974,40.2925304,-572.9025151,33.96022635
630,0.261424016,40.94267591,-189.5868218,-0.614905731,59.17247259,-199.897664,51.40068731,22.68166287,636.8726685,-33.34601747,58.57380609,57.67509971,53.94259628,66.94719968,0.887186222,24.76209997,-47.94605593,47.63080293,36.45258166,37.97274366,62.92888066,-1.169627104,52.26846682,-74.46421254,51.351146,39.67544944,21.26478856,36.58783923,2.316243673,135.3890348,-188.3525219,-0.396193706,65.1222639,-233.0313976,48.27574249,0.209210838,127.9557599,-243.7680751,1.252208465,43.64497602,-239.626244,55.09239363,0.793752324,81.66699982,-9.598651475,61.8385098,57.20767978,73.4745552,70.67196001,0.063016835,22.66035156,-331.0127602,0.969570588,46.21064637,-512.5046345,61.77130434,-1.700778717,114.1755356,-581.9214049,-0.372115772,47.42957066,-832.9716259,34.41467546,-0.025442314,56.70035858,-395.4835302,-0.70497279,46.94966205,-498.2484679,39.39393403
630,0.261424016,40.94267591,-189.5868218,-0.614905731,59.17247259,-199.897664,51.40068731,22.68166287,636.8726685,-33.34601747,58.57380609,57.67509971,53.94259628,66.94719968,0.887186222,24.76209997,-47.94605593,47.63080293,36.45258166,37.97274366,62.92888066,-1.169627104,52.26846682,-74.46421254,51.351146,39.67544944,21.26478856,36.58783923,2.316243673,135.3890348,-188.3525219,-0.396193706,65.1222639,-233.0313976,48.27574249,0.209210838,127.9557599,-243.7680751,1.252208465,43.64497602,-239.626244,55.09239363,0.793752324,81.66699982,-9.598651475,61.8385098,57.20767978,73.4745552,70.67196001,0.063016835,22.66035156,-331.0127602,0.969570588,46.21064637,-512.5046345,61.77130434,-1.700778717,114.1755356,-581.9214049,-0.372115772,47.42957066,-832.9716259,34.41467546,-0.025442314,56.70035858,-395.4835302,-0.70497279,46.94966205,-498.2484679,39.39393403
631,0.263383588,41.01972949,-182.9557801,-0.025219345,67.02815255,-206.3386803,55.73449279,22.39495249,641.6070007,-27.96789441,58.92498882,65.4729518,62.81714126,68.66553572,0.851032733,24.91844997,-38.01207945,47.3392913,45.09135114,52.008208,65.08614275,-1.192150961,52.0226668,-72.79141903,47.63771665,46.784219,34.94632636,37.78866001,2.02994973,135.8064084,-252.3079026,-1.357874594,58.55283004,-233.1138659,45.69891184,0.291639928,128.1271558,-240.3308589,0.661687771,50.68213072,-197.8484174,56.19148966,0.99387996,81.84599991,-3.586131129,66.27463873,65.83201461,77.26081371,80.05038165,0.109217516,22.70626119,-316.1594883,1.240686866,54.17665416,-399.0139856,67.15629275,-1.653203192,113.987145,-575.7106055,-0.265673899,54.47689484,-972.9051962,39.60196397,-0.044263752,56.71059825,-387.1321579,-0.462407803,54.76662732,-419.4114113,45.10910757
632,0.284613726,41.1065637,-201.2215502,1.799677379,74.51274869,-215.5119009,60.5461248,22.29322758,646.5566671,-18.90654772,61.31330265,64.96657228,65.43311649,71.4990222,0.827766763,25.08374996,-25.58767205,55.2184593,53.7403939,68.00817598,69.20001856,-1.007311804,51.85780017,-41.84526249,58.93897303,49.37844876,55.60834856,55.69687482,1.918808401,136.2467748,-242.3685649,0.323430677,52.97117566,-255.3843578,52.70894527,0.306684414,128.2700902,-260.8878358,0.740283913,51.02204747,-178.6200463,52.73426661,1.191200213,82.0549998,-0.131954272,73.71489744,65.00659775,83.21517785,82.38448188,0.131243966,22.74974016,-325.1615419,1.038420814,54.45857093,-300.1634706,61.13420686,-1.56545392,113.820401,-570.5958006,-0.136474715,53.98431013,-1089.019706,43.82392846,-0.046584262,56.73107732,-382.7108299,-0.008255052,53.54399362,-374.3767974,48.09884566
633,0.316565033,41.20382093,-226.1407001,1.772627203,73.38585381,-216.0604479,64.21652228,21.53030053,651.1799988,-29.1913979,59.69728565,59.41925409,62.59025786,63.92817772,0.799307461,25.24758326,-26.25927895,55.23102001,51.93300468,78.78453006,68.69516331,-0.759596668,51.81006686,-26.86878778,63.47370141,50.41375996,73.10770992,61.83211563,1.673568726,136.6058164,-252.3079026,-0.748199949,45.16852608,-291.938074,45.87549242,0.326352613,128.3401352,-258.824036,1.174507248,49.57626498,-172.0585865,53.5460834,1.306693881,82.25033315,-9.937922341,70.49868194,71.40696218,89.18304278,77.25027753,0.109520435,22.77377485,-351.2672218,0.171054023,46.86886084,-242.7422324,47.02430637,-1.495813206,113.6402552,-573.336082,-0.061423146,52.57398151,-1195.747039,42.00864508,-0.038597714,56.770099,-379.2713922,0.062237072,52.8430064,-361.1782453,50.51799541
633,0.316565033,41.20382093,-226.1407001,1.772627203,73.38585381,-216.0604479,64.21652228,21.53030053,651.1799988,-29.1913979,59.69728565,59.41925409,62.59025786,63.92817772,0.799307461,25.24758326,-26.25927895,55.23102001,51.93300468,78.78453006,68.69516331,-0.759596668,51.81006686,-26.86878778,63.47370141,50.41375996,73.10770992,61.83211563,1.673568726,136.6058164,-252.3079026,-0.748199949,45.16852608,-291.938074,45.87549242,0.326352613,128.3401352,-258.824036,1.174507248,49.57626498,-172.0585865,53.5460834,1.306693881,82.25033315,-9.937922341,70.49868194,71.40696218,89.18304278,77.25027753,0.109520435,22.77377485,-351.2672218,0.171054023,46.86886084,-242.7422324,47.02430637,-1.495813206,113.6402552,-573.336082,-0.061423146,52.57398151,-1195.747039,42.00864508,-0.038597714,56.770099,-379.2713922,0.062237072,52.8430064,-361.1782453,50.51799541
634,0.290872954,41.28316778,-248.0167112,-0.360598895,64.19042634,-232.4755367,50.46546216,21.11079566,656.2579976,-21.28210378,60.60672106,60.32676288,60.00387361,67.80991313,0.759525338,25.41961657,-33.31095925,57.02766323,44.52627956,80.6558045,63.11651422,-0.644132282,51.81200015,-41.16572595,58.15189049,46.16692899,84.47811094,53.6486478,1.386639869,137.0175669,-255.3047583,-0.765238324,46.15102142,-344.4099877,42.35562086,0.204367975,128.3906352,-283.0745671,-1.382991187,49.2034455,-201.1504751,43.43206574,1.304910869,82.43333333,-27.02283692,66.23232763,63.50166216,88.71128971,63.42548193,0.062170227,22.79564946,-371.5209416,-1.041609442,40.65040141,-243.3519922,38.97215719,-1.5411421,113.4543221,-555.2703541,-0.726302802,46.19321204,-1275.966711,31.59114716,-0.072302732,56.83015277,-396.8907356,-0.939004982,45.4565638,-426.1026059,40.92826002
637,-0.360313394,41.18240356,-127.8314035,-9.196812524,37.18799736,-226.1398283,15.93349199,9.285929072,665.2289978,-77.44120047,43.05242482,38.62045171,29.09728397,21.84677659,0.205886324,25.6531999,-86.51620498,30.89832932,29.47189599,22.59283167,13.40206776,-1.397174663,51.22926674,-68.59211828,48.07384562,33.46764569,32.36425509,24.66891571,-1.257871398,137.1536308,-148.3369061,-6.381676434,27.22954867,-283.9504805,15.56864602,-1.978429252,127.3439522,-105.6044322,-8.724782139,28.55866366,-183.3427429,14.15346209,-0.206145697,82.21100006,-81.53269378,41.03724521,37.57021734,24.4110438,16.53428549,-0.292661201,22.7070713,-142.4258024,-5.427342685,28.95337097,-240.3453821,16.43903531,-2.390513192,112.2485133,-322.0457978,-2.43448523,34.06583176,-873.1681622,11.38536183,-0.885924096,56.51300112,-100.2485172,-3.23597971,31.12624883,-423.3618602,9.82231615
638,-0.678601585,41.03768641,-143.4961775,-11.8810053,41.65969946,-150.5528527,13.06333595,4.272702412,666.1719971,-82.52641913,35.62850044,40.96851901,18.80236692,20.50815983,0.005324756,25.65453326,-83.24610204,26.85173453,32.31403889,10.99266563,17.02510481,-1.662141199,50.92513339,-62.04699742,44.61763211,31.10525641,21.249042,26.35365068,-2.327384929,136.7851578,-154.54081,-7.003985318,32.24819183,-194.8166595,14.07009984,-2.790686838,126.7104197,-110.3950062,-10.10320595,32.52741638,-115.3356882,12.88251422,-0.781752064,81.96700007,-79.64825228,32.73551824,44.56925875,12.9653204,18.61575054,-0.454065145,22.61498235,-149.8981976,-6.882239129,31.49118489,-179.3232141,14.14510522,-2.89034308,111.6285924,-313.9810679,-3.071802107,26.42603042,-589.9353126,9.550734656,-1.226863684,56.26033185,-101.7442671,-3.691767203,36.10250764,-264.6742706,9.399298107
639,-0.760321779,40.95564295,-119.2633363,-7.605048269,50.25263024,-76.22230096,37.21944968,4.067096731,668.697996,-39.90624874,43.55520148,49.07269292,21.22672752,50.08507045,-0.014663135,25.72049993,-43.75636124,37.90673786,41.7827859,15.34782797,46.58989106,-1.774053704,50.66980006,-54.75360784,45.00236695,35.64398593,26.53130019,33.47218363,-2.560023325,136.6275833,-137.1948902,-4.46160402,40.50693726,-115.5771341,38.55397893,-3.121524047,126.2166634,-99.54587863,-7.244272301,39.78111913,-46.27594962,29.43951836,-1.003645748,81.80733337,-62.31155345,36.12939125,51.38575612,15.82417801,35.65056474,-0.506840339,22.54935894,-136.0021407,-4.845223593,39.51322304,-106.7914776,33.92838989,-2.924749,111.1460388,-289.636731,-2.021459102,34.57500818,-382.1696966,36.53505011,-1.281310725,56.08653526,-88.59371425,-1.445544864,45.28647724,-100.4218229,37.01605158
640,-0.730726086,40.88242645,-105.5568402,-5.798707418,56.29185342,-40.06723823,46.35623731,4.515390005,670.9039958,-32.49480367,46.210785,54.11002288,36.05722071,53.55265286,0.040043454,25.79198329,-23.86709045,42.48939501,50.65143284,32.93492515,55.87197257,-1.55194457,50.51186676,-27.23274775,49.50372144,44.79973667,42.69836806,53.17721128,-2.598546919,136.4469523,-133.0547838,-3.657070735,48.60705177,-74.14164781,42.30847447,-3.165263375,125.750841,-92.41638783,-5.664124149,46.27676825,-14.98191944,38.32707843,-1.040016485,81.68700027,-52.3869177,38.55297861,58.2590226,28.83961109,43.46678519,-0.510744525,22.49129677,-129.5785098,-3.306100724,44.66187786,-67.48977571,41.16011718,-2.814429167,110.6490949,-281.5478835,-1.579636357,41.5406664,-274.4828577,42.84231506,-1.205386269,55.94594777,-81.71161054,-0.335749324,52.70455288,-20.30429471,46.80692179
640,-0.730726086,40.88242645,-105.5568402,-5.798707418,56.29185342,-40.06723823,46.35623731,4.515390005,670.9039958,-32.49480367,46.210785,54.11002288,36.05722071,53.55265286,0.040043454,25.79198329,-23.86709045,42.48939501,50.65143284,32.93492515,55.87197257,-1.55194457,50.51186676,-27.23274775,49.50372144,44.79973667,42.69836806,53.17721128,-2.598546919,136.4469523,-133.0547838,-3.657070735,48.60705177,-74.14164781,42.30847447,-3.165263375,125.750841,-92.41638783,-5.664124149,46.27676825,-14.98191944,38.32707843,-1.040016485,81.68700027,-52.3869177,38.55297861,58.2590226,28.83961109,43.46678519,-0.510744525,22.49129677,-129.5785098,-3.306100724,44.66187786,-67.48977571,41.16011718,-2.814429167,110.6490949,-281.5478835,-1.579636357,41.5406664,-274.4828577,42.84231506,-1.205386269,55.94594777,-81.71161054,-0.335749324,52.70455288,-20.30429471,46.80692179
641,-0.697070115,40.81129036,-105.2383742,-5.058255858,56.54583634,-24.13022538,46.58230572,4.155442836,669.572996,-39.95131935,45.88577816,49.88334884,57.88780297,49.55619507,0.081012384,25.85031662,-24.27395113,43.25466731,50.72313186,56.95239554,55.64372148,-1.272651755,50.33733342,-18.90826187,52.27336526,51.47322093,61.15693561,57.5640442,-2.587917679,136.2647018,-136.3139582,-3.252696049,50.01046668,-57.33490676,42.70332003,-3.066047984,125.3744339,-88.06516755,-4.383605007,46.82352345,1.627156996,42.82663433,-1.017571888,81.59700038,-49.30904131,42.07201031,59.19614611,48.14213201,45.82163107,-0.518969586,22.43242461,-131.8070837,-3.182901351,39.96535204,-50.32219516,39.4323921,-2.727555625,110.1035817,-292.9408481,-1.356554637,40.81206843,-259.1265784,41.39767226,-1.155345541,55.80536003,-82.68831034,-0.369392952,47.49000045,11.2248776,45.00722815
642,-0.692028275,40.7190328,-109.9851804,-4.035930394,56.23170607,-19.00427575,43.67872713,2.879183274,668.0723287,-48.90300817,44.2287238,40.22405674,71.97567941,44.10519822,0.091765789,25.89163329,-30.05988241,45.13409139,50.50116419,76.70488454,52.1480367,-1.030075793,50.11600011,-18.02879909,54.60716836,57.46949534,78.02867562,58.04322986,-2.820725523,135.9400653,-147.1908713,-3.14463033,49.0913551,-65.88478604,35.8597387,-3.135397679,124.9255086,-95.588384,-3.223143234,46.11041982,-4.701756068,37.00558178,-1.054601802,81.47966715,-54.52262125,43.69337519,54.00596482,66.32949218,42.3720155,-0.527254937,22.37436269,-133.3802146,-2.238122908,39.62397708,-70.39940498,38.12881393,-2.633497056,109.5393204,-293.3560047,-1.11327518,40.34916739,-285.1447924,41.1402099,-1.104960023,55.66255875,-82.7866018,0.598620471,47.74263308,0.479565509,44.83676416
643,-0.801558553,40.56539192,-129.6671936,-3.778597655,49.53705651,-28.7626338,33.64523543,0.389814653,665.8793294,-65.9509143,45.95535077,40.82526519,69.11268248,36.90059985,0.033931296,25.90586662,-48.53656465,44.95003698,50.72722087,81.62452252,42.34580223,-0.994689087,49.92840017,-33.843801,54.4458586,56.14496788,83.99932344,47.0252776,-3.255431374,135.5140948,-159.0017238,-3.253427879,40.89519704,-95.81975019,30.02423902,-3.384373742,124.4310994,-105.1099584,-2.593133351,45.55250972,-29.53720406,30.87681396,-1.2774077,81.30633367,-70.72866477,43.95010207,53.22818994,74.10649504,33.36337914,-0.576855183,22.30090777,-143.343367,-2.812583812,40.49149831,-118.894005,30.70987486,-2.824113909,109.0896978,-317.3711748,-1.629016678,34.01167268,-343.6969775,29.0721668,-1.228400122,55.45084839,-94.81568276,0.112461657,47.6143798,-40.64001181,32.34733166
644,-0.768293946,40.50925903,-111.8375541,1.022852125,50.57093917,-54.51577674,46.49266853,-0.340488233,664.2063293,-51.61987361,49.54949834,45.55072073,54.47210917,45.5308809,0.044113072,25.94299997,-32.70426126,52.34894302,51.27423538,74.25377346,51.38141235,-0.811082245,49.79386673,-20.10614635,55.95828128,56.13697699,80.92268537,55.49303731,-3.240881572,135.2059535,-147.2813223,0.048496588,42.86995567,-141.2170939,42.16561635,-3.31405311,123.9880712,-95.73528694,-0.034739187,44.917882,-76.78687718,41.82277998,-1.336900382,81.19033356,-62.81407758,48.77210161,54.38317217,66.74321484,40.49271749,-0.574889357,22.2501372,-137.3627825,-0.582250931,35.79628287,-199.9650774,40.08970497,-2.807387088,108.759698,-306.4466469,-0.261646686,39.27426163,-400.1547715,38.53579248,-1.236936486,55.24301198,-89.73168643,0.979704071,48.45010331,-113.6334656,40.43822969
645,-0.723481504,40.44040972,-110.2166778,2.967312977,50.98215239,-86.39206972,47.5577451,-1.53579003,662.9503296,-58.95811133,52.99584289,45.88090469,37.30046936,42.12665307,0.028333965,25.98056666,-39.29257628,54.89511974,52.1103844,59.71176307,47.78556355,-0.691810974,49.64966672,-23.32070155,57.5057274,56.07128542,69.82379857,53.19718125,-3.394033907,134.8177269,-155.6336912,-0.337442635,47.32648744,-182.9458421,37.41951018,-3.193464435,123.5672577,-94.54251046,1.051100196,45.02953706,-117.7175474,43.09383344,-1.282920024,81.11300023,-56.09297319,54.37255081,54.90543867,54.29707979,46.13909823,-0.550640286,22.19315554,-134.4561326,0.466286574,35.81855551,-274.7460648,44.2009908,-2.664558599,108.4382294,-298.4723131,0.452066461,39.4372948,-456.8242726,44.74520447,-1.222243588,55.05039635,-89.23239702,1.272259821,49.28620849,-184.9320071,41.23462436
646,-0.743666096,40.3500487,-120.5739858,-1.957355225,46.37445329,-109.8601696,41.49864034,-3.100131559,662.0899963,-66.51106337,42.04774975,41.9272559,29.47011559,38.69110117,-0.007166237,25.92986666,-45.75656558,46.928569,47.7776925,48.99939696,44.27761076,-0.648554756,49.49313342,-28.84001089,54.55318937,48.70314399,59.48125975,49.16728261,-3.620864067,134.5195951,-161.6659829,-3.315024541,43.24989573,-204.82683,34.21058178,-3.152182373,123.1695297,-98.2773354,-1.43282201,45.27751476,-148.6354617,39.84808211,-1.340081649,80.97666677,-65.0753882,46.63231073,51.05933323,47.05101663,40.24979285,-0.549925209,22.11537959,-141.3805587,-1.469413516,35.62017495,-331.0419606,39.45275752,-2.696285656,108.0904081,-314.9434801,-1.095321437,35.14846166,-487.7312299,37.05511432,-1.274954092,54.84532763,-94.58874062,-1.458208546,44.40499129,-232.9608133,35.37903386
647,-0.659623432,40.31535772,-105.9879858,-1.41454832,46.95581717,-120.1682724,51.70863913,-3.100228063,661.6103292,-52.58147234,43.33111405,46.14249425,29.75539842,47.75746859,0.039050603,25.90675004,-22.85213747,49.81020974,49.15730172,46.42055516,56.28069757,-0.50771828,49.46086667,-19.00991618,50.43011561,47.79042288,52.36216221,55.79161627,-3.26084568,134.2385821,-144.8202689,-1.24547605,48.62089711,-213.6325137,50.81492979,-2.795238192,122.9818812,-85.9004923,-0.207594776,46.28870235,-155.2191563,53.00748702,-1.13905355,80.97166672,-44.18760047,51.11090024,51.98870284,52.49359585,53.95503339,-0.492688143,22.0637989,-133.0639127,-0.609448404,40.80426602,-345.7697838,51.73307873,-2.490997499,107.8418355,-309.7085505,-0.659194926,36.72603194,-511.4674942,48.71188832,-1.191781095,54.71110547,-87.01804411,-1.156590767,44.73515455,-256.5971848,47.48425537
648,-0.644803113,40.25650088,-117.4012361,-2.848936014,46.97936534,-125.0780561,45.80007513,-3.102468847,661.0686625,-51.17883719,40.42017668,45.2943999,36.2223849,47.50212229,0.072222667,25.89151669,-19.89059127,45.20153524,54.46313336,50.96726425,55.7944893,-0.379783872,49.35480003,-10.07506267,46.13730111,52.92375537,51.4800956,56.56613344,-3.170758376,133.66464,-159.986668,-2.288411363,48.92722921,-212.4658307,44.79430299,-2.566918379,122.7364413,-88.43824323,-1.321998944,51.5422235,-152.3713604,49.41295654,-1.069085226,80.90266673,-47.01551235,42.374491,56.57276186,57.34241589,48.3732388,-0.465495958,22.00249621,-142.6756387,-0.846401669,46.46402404,-334.7605882,46.68995709,-2.424925754,107.5188606,-349.6311268,-0.933944403,37.24537595,-531.9278257,43.03315157,-1.177940708,54.54865506,-90.84104065,-1.621011055,45.08960555,-265.6276088,42.11072565
649,-0.610137405,40.17605222,-116.9738845,-1.448680868,47.49411962,-126.7391992,47.65177314,-2.457013319,660.7236633,-28.31002165,46.27663383,50.7922805,50.35899081,52.30377616,0.118728151,25.88024998,-9.765672752,48.20285142,60.22771203,63.86092527,59.14620503,-0.282082926,49.25253334,-10.79234655,48.78806181,54.618386,58.09781922,55.90938368,-2.928403476,133.1821559,-156.8405565,-0.453833591,49.1034787,-205.0488795,48.92738556,-2.294789515,122.448955,-81.54369644,1.013634612,54.33674492,-135.319261,52.28481049,-0.987724433,80.85099996,-31.94834837,45.58547451,56.33386069,63.08393615,49.23885066,-0.418205476,21.94470418,-140.7200839,0.070087968,47.72849234,-304.7897515,51.53559348,-2.280561735,107.1986834,-357.1531693,-0.64594267,37.63046766,-556.7325597,46.80747449,-1.121882392,54.37485797,-87.2947522,-0.961234595,46.04253028,-267.1893267,45.59053554
